"Gene_Symbol","ENTREZ_GENE_ID","FoldChanges"
"LOC729082",85287,0.996495736
"LOC729082",729082,0.996495736
"LOC729083",729083,0.950164719
"LOC729085",729085,0.8192541
"LOC729088",729088,1.023645842
"LOC729102",729102,0.882907388
"LOC729120",117145,1.161401316
"LOC729121",729121,1.050719364
"LOC729124",729124,0.938085529
"LOC729143",23164,1.123280372
"LOC729143",729143,1.123280372
"LOC729162",729162,1.097050895
"LOC729173",729173,1.177805526
"LOC729177",729177,0.890450039
"LOC729178",729178,1.005912782
"LOC729208",728782,1.216762623
"LOC729218",729021,2.239715043
"LOC729222",729222,3.968286667
"LOC729233",729233,0.982519422
"LOC729234",729234,0.864443978
"LOC729240",729240,0.982519422
"LOC729246",729246,0.982519422
"LOC729250",729250,0.982519422
"LOC729272",729272,1.439190332
"LOC729285",729285,0.953100323
"LOC729291",729291,1.050250843
"LOC729296",729296,1.077965237
"LOC729298",57092,1.071351516
"LOC729307",729307,1.018871402
"LOC729314",729314,1.036825507
"LOC729340",727984,1.293457078
"LOC729345",729345,1.368888234
"LOC729349",729340,1.293457078
"LOC729353",80154,1.487001385
"LOC729355",24150,0.680787468
"LOC729366",729366,0.85219965
"LOC729366",729423,0.85219965
"LOC729397",729397,0.98723419
"LOC729402",653737,1.119398682
"LOC729402",729208,1.119398682
"LOC729436",729436,1.388646356
"LOC729439",729439,0.842875293
"LOC729446",729446,0.894500374
"LOC729461",729461,0.97209497
"LOC729484",729402,1.216762623
"LOC729486",729486,1.140991177
"LOC729501",727867,1.008183102
"LOC729513",728423,2.198350979
"LOC729535",85395,1.088049794
"LOC729556",729556,1.058999172
"LOC729570",729570,0.991821147
"LOC729580",729580,1.032908339
"LOC729589",729589,0.991379855
"LOC729602",440350,1.123024461
"LOC729602",729602,1.123024461
"LOC729623",5575,0.847460521
"LOC729652",729652,0.950540979
"LOC729660",729218,2.239715043
"LOC729678",729678,1.114739234
"LOC729680",729680,0.48706605
"LOC729683",729683,1.055213051
"LOC729704",729704,0.876051176
"LOC729723",729723,0.970621502
"LOC729725",729725,0.976975725
"LOC729737",729737,1.090379824
"LOC729766",729766,1.020635656
"LOC729776",729776,1.421407927
"LOC729786",729786,0.854882065
"LOC729799",729799,1.291884438
"LOC729806",729806,1.061440096
"LOC729810",729810,0.861031956
"LOC729837",653380,1.229369387
"LOC729839",729839,1.105354519
"LOC729863",729501,1.008183102
"LOC729870",729870,1.018134707
"LOC729887",729887,0.917729339
"LOC729915",440821,1.016336581
"LOC729915",646074,1.016336581
"LOC729926",729926,1.004915051
"LOC729940",729940,0.893079615
"LOC729948",729948,0.856792101
"LOC729970",729970,0.904280108
"LOC729978",729602,0.904175058
"LOC729978",729978,0.904175058
"LOC729986",729986,1.069958779
"LOC729994",729994,1.478740932
"LOC730015",730015,1.366329699
"LOC730031",4301,1.030070248
"LOC730034",730034,0.946086331
"LOC730051",730051,1.068584807
"LOC730057",730057,0.991044721
"LOC730074",730074,0.957260113
"LOC730091",730091,1.125564392
"LOC730092",653390,1.032285164
"LOC730092",730092,1.032285164
"LOC730098",730098,0.9096902
"LOC730101",730101,0.983593377
"LOC730102",730102,0.900938831
"LOC730107",730107,0.688525271
"LOC730124",730124,0.998387283
"LOC730125",730125,0.450376523
"LOC730139",730139,1.118920728
"LOC730153",730153,0.939172125
"LOC730168",730168,0.99000287
"LOC730184",730184,1.203132467
"LOC730187",646785,1.075740523
"LOC730200",730200,0.98503035
"LOC730202",730202,0.942778815
"LOC730217",730217,1.140256096
"LOC730227",730227,1.182334025
"LOC730235",729660,1.665047434
"LOC730235",730235,1.665047434
"LOC730236",730236,1.008928663
"LOC730246",730246,0.85219965
"LOC730314",730314,0.856792101
"LOC730324",5379,1.134647791
"LOC730324",5380,1.134647791
"LOC730324",441259,1.134647791
"LOC730324",730324,1.134647791
"LOC730415",6036,0.909768093
"LOC730415",388567,0.909768093
"LOC730441",730441,1.140759982
"LOC730496",730496,1.11365577
"LOC730631",730631,0.919419369
"LOC730755",85297,1.060485406
"LOC730909",730909,0.873393981
"LOC730961",730961,1.010681194
"LOC731035",731035,1.595599837
"LOC731049",27338,0.761592364
"LOC731082",11011,0.89890345
"LOC731109",731109,1.00557981
"LOC731139",731139,0.876348179
"LOC731157",731157,0.971675002
"LOC731223",731223,0.927302191
"LOC731424",731424,1.06066039
"LOC731477",731477,1.06976652
"LOC731484",731484,0.941577807
"LOC731489",731489,0.951283755
"LOC731602",64745,0.839418841
"LOC731656",731656,0.933267989
"LOC731718",6036,0.890316377
"LOC731779",731779,1.14295232
"LOC731789",731789,1.151276174
"LOC731852",731852,0.964553096
"LOC731884",731884,2.039820864
"LOC731915",731915,1.252477449
"LOC732087",732087,0.961908547
"LOC732096",732096,0.916761294
"LOC732160",4705,0.190148457
"LOC732275",732275,1.057700563
"LOC732419",83858,1.017776427
"LOC732445",89832,0.876712829
"LOC732447",732447,0.976371941
"LOC751071",692158,1.105450742
"LOC751071",751071,1.105450742
"LOC780529",780529,1.118894496
"LOC791120",155060,1.068470309
"LOC791120",791120,1.068470309
"LOC79999",79999,0.959615947
"LOC81691",81691,1.011022881
"LOC90110",90110,0.786778156
"LOC90246",90246,1.027450127
"LOC90379",90379,0.966795236
"LOC90393",90393,1.05044366
"LOC90408",90408,0.812687039
"LOC90499",90499,0.976398722
"LOC90499",644587,0.976398722
"LOC90520",90520,1.228914108
"LOC90586",90586,0.907609567
"LOC90784",90784,0.955770716
"LOC90826",90826,0.523851019
"LOC90834",90834,1.282349653
"LOC90835",90835,0.95426577
"LOC90925",90925,0.944841591
"LOC91149",91149,1.043625487
"LOC91316",91316,1.01965968
"LOC91431",91431,1.085395774
"LOC91450",91450,0.99426138
"LOC91548",91548,0.91967184
"LOC91948",91948,0.98513197
"LOC92249",92249,1.038351595
"LOC92270",92270,1.154037364
"LOC92659",92659,1.195150013
"LOC92973",92973,0.857182454
"LOC93432",93432,1.004904201
"LOC93444",93444,1.066497353
"LOC93463",93463,1.087519805
"LOC93622",93622,0.435111084
"LOC96610",96610,0.881623925
"LOH12CR1",118426,0.954929244
"LOH12CR2",503693,0.894513893
"LOH3CR2A",29931,1.020960855
"LONP1",9361,0.553145369
"LONP2",83752,0.699859041
"LONRF1",91694,1.020402027
"LONRF2",164832,1.162268646
"LONRF3",79836,1.279839877
"LOR",4014,1.037850953
"LOX",4015,1.046407076
"LOXHD1",125336,1.020817634
"LOXL1",4016,0.996698553
"LOXL2",4017,1.036710709
"LOXL2",9583,1.036710709
"LOXL3",84695,1.134311803
"LOXL4",84171,1.203854691
"LPA",4018,1.063204385
"LPAL2",80350,1.092911422
"LPAR1",1902,1.003259849
"LPAR2",9170,0.953171829
"LPAR3",23566,1.10071023
"LPAR4",2846,1.100299651
"LPAR5",57121,1.061704074
"LPCAT1",79888,0.565061945
"LPCAT2",54947,0.986614563
"LPCAT3",10162,0.853519725
"LPCAT4",254531,1.17059928
"LPGAT1",9926,1.508551453
"LPHN1",22859,1.262623025
"LPHN2",23266,0.72733339
"LPHN3",23284,0.928026403
"LPIN1",23175,0.942511655
"LPIN2",9663,1.103458533
"LPIN3",64900,1.025258967
"LPL",4023,0.62043066
"LPO",4025,1.166276314
"LPP",4026,1.263864803
"LPPR2",64748,0.910706897
"LPPR4",9890,1.120576547
"LPXN",9404,1.120410589
"LQK1",642946,1.152264071
"LRAT",9227,0.999299
"LRBA",987,0.709347212
"LRCH1",23143,1.059683265
"LRCH2",57631,0.777045715
"LRCH3",84859,1.072557386
"LRCH4",4034,1.290151374
"LRDD",55367,1.428730513
"LRFN1",57622,1.459103251
"LRFN2",57497,0.847638105
"LRFN3",79414,1.10723608
"LRFN4",78999,1.083176032
"LRFN5",145581,0.702775621
"LRG1",116844,1.035957034
"LRGUK",136332,1.017095611
"LRIG1",26018,0.908774127
"LRIG2",9860,0.912259974
"LRIG3",121227,1.007768071
"LRIT1",26103,1.077033775
"LRMP",4033,0.752850666
"LRP1",4035,1.086297941
"LRP10",26020,1.125639306
"LRP11",84918,0.86721724
"LRP12",29967,1.46165133
"LRP1B",53353,1.414357819
"LRP2",4036,0.974406467
"LRP2BP",55805,0.666684955
"LRP3",4037,1.347494071
"LRP4",4038,1.103941371
"LRP5",4041,0.993535362
"LRP5L",91355,1.326022217
"LRP6",4040,1.603939933
"LRP8",7804,0.798963198
"LRPAP1",4043,0.749579292
"LRPPRC",10128,0.678329943
"LRRC1",55227,0.978690143
"LRRC14",9684,0.98055976
"LRRC15",131578,1.06657087
"LRRC16A",55604,0.712367575
"LRRC16B",90668,1.01288304
"LRRC17",10234,1.02364328
"LRRC18",474354,1.148797852
"LRRC19",64922,1.003597515
"LRRC2",79442,0.936879421
"LRRC20",55222,0.794892502
"LRRC23",10233,1.193241348
"LRRC25",126364,1.638316842
"LRRC27",80313,0.94124044
"LRRC28",123355,1.02056437
"LRRC29",26231,1.157827576
"LRRC3",81543,1.197082895
"LRRC31",79782,0.978993787
"LRRC32",2615,1.30786394
"LRRC33",375387,1.08939824
"LRRC34",151827,0.89080363
"LRRC36",55282,1.005484654
"LRRC37A",474170,1.015606186
"LRRC37A2",9884,0.966698704
"LRRC37A2",55073,0.966698704
"LRRC37A2",474170,0.966698704
"LRRC37A3",374819,1.012075424
"LRRC37A3",644397,1.012075424
"LRRC37A4",9884,1.032502356
"LRRC37A4",55073,1.032502356
"LRRC37B",114659,0.866643724
"LRRC37B2",147172,0.958882741
"LRRC38",126755,0.962727908
"LRRC39",127495,0.991999061
"LRRC3B",116135,0.962156674
"LRRC4",64101,0.805138618
"LRRC40",55631,1.014466233
"LRRC41",10489,0.921425921
"LRRC42",115353,0.777688127
"LRRC43",254050,1.056285011
"LRRC45",201255,0.943943977
"LRRC46",90506,0.939442341
"LRRC47",57470,0.581323005
"LRRC48",83450,1.038491067
"LRRC49",54839,0.36153151
"LRRC4B",94030,0.983671197
"LRRC4C",57689,1.328856204
"LRRC50",123872,1.015812893
"LRRC52",440699,1.373446681
"LRRC55",219527,1.041929125
"LRRC56",115399,1.211540914
"LRRC57",255252,1.294364327
"LRRC58",116064,1.322161892
"LRRC59",55379,0.887554784
"LRRC6",23639,0.660042494
"LRRC61",65999,1.162357322
"LRRC63",220416,0.940357084
"LRRC66",339977,0.903521435
"LRRC68",284352,1.075664778
"LRRC69",100130742,1.264557621
"LRRC7",57554,1.056791288
"LRRC8A",56262,0.907416676
"LRRC8B",23507,0.702773955
"LRRC8C",84230,1.104166855
"LRRC8D",55144,0.771622144
"LRRC8E",80131,1.079423098
"LRRCC1",85444,1.023816646
"LRRFIP1",9208,1.331969965
"LRRFIP2",9209,0.939979154
"LRRIQ1",84125,0.975978188
"LRRIQ3",127255,1.054735846
"LRRK1",79705,0.906897705
"LRRK2",120892,0.877828847
"LRRN1",57633,0.618213804
"LRRN2",10446,1.014981309
"LRRN3",54674,1.115833143
"LRRN4",164312,1.160365644
"LRRN4CL",221091,0.953246218
"LRRTM1",347730,0.628330476
"LRRTM2",26045,1.021961266
"LRRTM4",80059,0.972365059
"LRSAM1",90678,1.063438566
"LRTM1",57408,1.123145794
"LRTM2",654429,0.855853128
"LRTOMT",220074,1.033326181
"LRWD1",222229,0.847386341
"LSAMP",4045,1.462598305
"LSDP5",440503,1.370294683
"LSG1",55341,1.120804532
"LSM1",27257,0.475314342
"LSM10",84967,0.888057207
"LSM11",134353,0.943541157
"LSM12",124801,0.950536134
"LSM14A",26065,0.776323442
"LSM14B",149986,1.059725187
"LSM2",57819,0.898162674
"LSM3",27258,0.468613191
"LSM4",25804,0.619439588
"LSM5",23658,0.900674694
"LSM6",11157,0.912566472
"LSM7",51690,0.410548755
"LSM8",51691,0.804972854
"LSMD1",84316,0.693738981
"LSP1",4046,1.021014453
"LSR",51599,1.097769559
"LSS",4047,1.109139774
"LST-3TM12",10599,0.928449556
"LST1",7940,1.104293455
"LTA",4049,0.956794301
"LTA4H",4048,0.395306626
"LTB",4050,1.013111285
"LTB4R",1241,1.099750657
"LTB4R2",56413,1.066080637
"LTBP1",4052,1.051905945
"LTBP2",4053,1.370266499
"LTBP3",4054,0.903315093
"LTBP4",8425,1.077979154
"LTBR",4055,0.986963962
"LTC4S",4056,0.981653802
"LTF",4057,1.102816557
"LTK",4058,1.10756507
"LTV1",84946,0.992485502
"LUC7L",55692,0.763918831
"LUC7L2",51631,0.692428842
"LUM",4060,0.958499589
"LUZP1",7798,1.161688154
"LUZP2",338645,1.270703474
"LUZP4",51213,1.077995553
"LUZP6",136319,0.483197105
"LUZPP1",83598,1.053117958
"LVRN",206338,0.963376387
"LXN",56925,0.78732772
"LY6D",8581,1.049153113
"LY6E",4061,0.770618187
"LY6G5B",58496,0.62054073
"LY6G5C",80741,1.28552041
"LY6G6C",80740,1.156332906
"LY6G6D",58530,1.246788983
"LY6G6D",259215,1.246788983
"LY6G6E",79136,1.169937981
"LY6G6F",58530,1.358521815
"LY6H",4062,0.556975674
"LY6K",54742,0.953734862
"LY75",4065,0.907508596
"LY86",9450,0.993947713
"LY9",4063,1.182277813
"LY96",23643,0.806124046
"LYAR",55646,1.06640614
"LYG1",129530,1.054903959
"LYG2",254773,1.020870205
"LYL1",4066,1.246646275
"LYN",4067,1.005207687
"LYNX1",66004,1.13973947
"LYPD1",116372,0.726945457
"LYPD3",27076,1.156114713
"LYPD4",147719,1.055290302
"LYPD5",284348,1.081902853
"LYPD6",130574,1.040095036
"LYPD6B",130576,0.631043027
"LYPLA1",10434,1.082758967
"LYPLA2",11313,1.34048532
"LYPLA2",388499,1.34048532
"LYPLA2P1",653639,1.174739863
"LYPLAL1",127018,0.517461549
"LYRM1",57149,0.547290392
"LYRM2",57226,1.2025921
"LYRM4",57128,0.784820844
"LYRM5",144363,0.737453201
"LYRM7",90624,0.943028796
"LYSMD1",388695,0.725558399
"LYSMD2",256586,0.679447793
"LYSMD3",116068,1.204637529
"LYSMD4",145748,0.610404662
"LYST",1130,1.13568198
"LYVE1",10894,1.015054224
"LYZ",4069,1.040795144
"LYZL1",119180,0.991680536
"LYZL2",84569,0.991680536
"LYZL4",131375,1.046317911
"LYZL6",57151,1.145413149
"LZIC",84328,1.014591866
"LZTFL1",54585,0.892673328
"LZTR1",8216,1.111239609
"LZTS1",11178,1.209610019
"LZTS2",84445,1.382006092
"M6PR",4074,0.708070062
"M6PRBP1",10226,1.337704398
"MAB21L1",4081,0.964146224
"MAB21L2",10586,0.98774541
"MACC1",346389,1.010217596
"MACF1",23499,0.979500773
"MACROD1",28992,1.096761765
"MACROD2",140733,1.108895069
"MAD1L1",8379,0.770000069
"MAD2L1",4085,0.899749
"MAD2L1BP",9587,0.595004386
"MAD2L2",10459,0.8754483
"MADCAM1",8174,1.48175223
"MADD",8567,0.457345537
"MAEA",10296,0.453499938
"MAEL",84944,0.648550879
"MAF",4094,1.071294424
"MAF1",84232,1.207566671
"MAFB",9935,1.163172596
"MAFF",23764,2.204584736
"MAFG",4097,1.146795746
"MAFK",7975,1.552465744
"MAG",4099,1.01156308
"MAGEA1",4100,0.898138994
"MAGEA10",4109,1.150702862
"MAGEA11",4110,0.958953885
"MAGEA12",4111,0.905047614
"MAGEA2",266740,0.971888831
"MAGEA2B",4101,0.971888831
"MAGEA3",4102,0.926329591
"MAGEA4",4103,0.899973046
"MAGEA5",4104,0.944833631
"MAGEA6",4105,0.953490408
"MAGEA8",4107,0.889402605
"MAGEA9",4108,0.862733245
"MAGEA9B",728269,0.862733245
"MAGEB1",4112,0.911433311
"MAGEB18",286514,0.907069256
"MAGEB2",4113,0.959337532
"MAGEB3",4114,0.908488629
"MAGEB4",4115,1.00994584
"MAGEB6",158809,0.975383862
"MAGEC1",9947,0.915930933
"MAGEC2",51438,1.00487198
"MAGEC3",139081,1.000272425
"MAGED1",9500,0.426954152
"MAGED2",10916,0.628046078
"MAGED4",728239,0.62919448
"MAGED4B",81557,0.62919448
"MAGEE1",57692,1.005222594
"MAGEE2",139599,0.946400482
"MAGEF1",64110,0.873746082
"MAGEH1",28986,0.788595359
"MAGEL2",54551,0.584668451
"MAGI1",9223,0.972206688
"MAGI2",9863,2.802757844
"MAGI3",260425,0.612873143
"MAGIX",79917,1.180916165
"MAGOH",4116,0.613907807
"MAGOH2",548332,1.009915141
"MAGOHB",55110,0.92151904
"MAGT1",84061,0.848906047
"MAK",4117,0.980616469
"MAK10",60560,0.931219161
"MAK16",84549,0.638198839
"MAL",4118,0.781139682
"MAL2",114569,0.550722271
"MALAT1",378938,2.506869177
"MALL",7851,1.238994812
"MALT1",10892,0.952704072
"MAMDC2",256691,0.820058313
"MAMDC4",158056,1.123242944
"MAML1",9794,1.022816858
"MAML2",84441,1.026803876
"MAML3",55534,0.898604258
"MAMLD1",10046,0.999242913
"MAN1A1",4121,1.095417641
"MAN1A2",10905,1.005873293
"MAN1B1",11253,0.703350044
"MAN1C1",57134,1.264754619
"MAN2A1",4124,1.088913685
"MAN2A2",4122,1.113145605
"MAN2B1",4125,1.108831206
"MAN2B2",23324,0.705683193
"MAN2C1",4123,0.88577347
"MANBA",4126,0.587003523
"MANBAL",63905,0.357584177
"MANEA",79694,0.887198501
"MANEAL",149175,0.676681052
"MANSC1",54682,1.415673852
"MAOA",4128,1.051302241
"MAOB",4129,0.884646703
"MAP1A",4130,0.965795022
"MAP1B",4131,1.602052216
"MAP1D",254042,1.026081989
"MAP1LC3A",84557,0.944626974
"MAP1LC3B",81631,0.490961315
"MAP1LC3B2",643246,1.166462239
"MAP1LC3C",440738,0.837029866
"MAP1S",55201,0.903631794
"MAP2",4133,0.936122314
"MAP2K1",5604,0.370682813
"MAP2K2",5605,0.900568966
"MAP2K3",5606,1.111131148
"MAP2K4",6416,0.40423711
"MAP2K5",5607,0.860344396
"MAP2K6",5608,1.008904139
"MAP2K7",5609,1.186520991
"MAP3K1",4214,1.032040137
"MAP3K10",4294,1.244344752
"MAP3K11",4296,1.290117488
"MAP3K12",7786,1.029127953
"MAP3K13",9175,1.035937273
"MAP3K14",9020,1.052019899
"MAP3K15",389840,1.117662448
"MAP3K2",10746,1.004610087
"MAP3K3",4215,1.088292313
"MAP3K4",4216,0.696517791
"MAP3K5",4217,0.952798786
"MAP3K6",9064,1.197823336
"MAP3K7",6885,0.698364983
"MAP3K7IP1",10454,0.993695759
"MAP3K7IP2",23118,0.962055094
"MAP3K7IP3",257397,0.802517281
"MAP3K8",1326,1.070250887
"MAP3K9",4293,0.842176613
"MAP4",4134,1.130445466
"MAP4K1",11184,1.199668134
"MAP4K2",5871,1.019205965
"MAP4K3",8491,0.454721609
"MAP4K4",9448,1.416116901
"MAP4K5",11183,1.087552748
"MAP6",4135,1.508148262
"MAP6D1",79929,0.931991519
"MAP7",9053,1.176667983
"MAP7D1",55700,0.741119107
"MAP7D2",256714,0.455692522
"MAP7D3",79649,1.073520218
"MAP9",79884,1.638300623
"MAPK1",5594,0.822442596
"MAPK10",5602,0.632469717
"MAPK11",5600,1.141101827
"MAPK12",6300,1.199527286
"MAPK13",5603,1.148366175
"MAPK14",1432,0.805525986
"MAPK15",225689,1.212431455
"MAPK1IP1L",93487,1.079418174
"MAPK3",5595,1.01728198
"MAPK4",5596,1.112661092
"MAPK6",5597,0.551363679
"MAPK7",5598,1.288290355
"MAPK8",5599,1.021288327
"MAPK8IP1",9479,1.089710837
"MAPK8IP2",23542,0.857859777
"MAPK8IP3",23162,1.039395666
"MAPK9",5601,0.674231121
"MAPKAP1",79109,1.004861916
"MAPKAPK2",9261,1.21681857
"MAPKAPK3",7867,1.142549722
"MAPKAPK5",8550,0.749753171
"MAPKBP1",23005,1.796492273
"MAPKSP1",8649,0.536036293
"MAPRE1",22919,0.664322067
"MAPRE2",10982,0.672676954
"MAPRE3",22924,0.979873862
"MAPT",4137,1.279620812
"MARCKS",4082,1.272994659
"MARCKSL1",65108,0.568562866
"MARCO",8685,0.939937875
"MARK1",4139,0.971772154
"MARK2",2011,1.107804778
"MARK3",4140,0.764647025
"MARK4",57787,1.363257873
"MARS",4141,0.647421129
"MARS2",92935,0.895115842
"MARVELD1",83742,1.155042382
"MARVELD2",153562,0.991456818
"MARVELD3",91862,1.038507972
"MAS1",4142,1.1133441
"MAS1L",116511,0.985161164
"MASP1",5648,0.986379836
"MASP2",10747,1.005871036
"MAST1",22983,1.085021167
"MAST2",23139,1.064379125
"MAST3",23031,0.456446637
"MAST4",375449,1.200672736
"MASTL",84930,0.897580574
"MAT1A",4143,1.182671616
"MAT2A",4144,0.784853938
"MAT2B",27430,0.497591122
"MATK",4145,0.622959546
"MATN1",4146,0.945326916
"MATN2",4147,0.838036273
"MATN3",4148,0.860806582
"MATN4",8785,0.992776073
"MATR3",9782,1.1630364
"MATR3",724102,1.1630364
"MAX",4149,1.101009985
"MAZ",4150,1.127267887
"MB",4151,1.229473479
"MBD1",4152,0.988929156
"MBD2",8932,1.00597054
"MBD3",53615,1.007630509
"MBD3L1",85509,1.046116363
"MBD3L2",125997,1.033694466
"MBD4",8930,0.877754849
"MBD5",55777,0.96697269
"MBD6",114785,1.15594076
"MBIP",51562,1.064668335
"MBL1P1",8512,1.108496014
"MBL2",4153,0.935630676
"MBNL1",4154,1.231656564
"MBNL2",10150,1.118806005
"MBNL3",55796,1.003671833
"MBNL3",100130541,1.003671833
"MBOAT1",154141,0.939917024
